domain,path,label,dim
www.organicartist.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.organicartist.com,arts_&_culture,2560
www.origamido.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.origamido.com,arts_&_culture,2560
www.origamihara.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.origamihara.com,arts_&_culture,2560
www.originalpaintingsforsale.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.originalpaintingsforsale.com,arts_&_culture,2560
www.orthfurniture.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.orthfurniture.com,arts_&_culture,2560
www.orvidas.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.orvidas.com,arts_&_culture,2560
www.oscarmartinez.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.oscarmartinez.com,arts_&_culture,2560
www.oscarmolina.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.oscarmolina.com,arts_&_culture,2560
www.osiaudu.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.osiaudu.com,arts_&_culture,2560
www.ostudio.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.ostudio.com,arts_&_culture,2560
www.otso.nu,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.otso.nu,arts_&_culture,2560
www.ottawaartgallery.ca,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.ottawaartgallery.ca,arts_&_culture,2560
www.ottphoto.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.ottphoto.com,arts_&_culture,2560
www.outsiderart.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.outsiderart.co.uk,arts_&_culture,2560
www.outsiderart.info,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.outsiderart.info,arts_&_culture,2560
www.outsidethegallery.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.outsidethegallery.com,arts_&_culture,2560
www.ovcag.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.ovcag.org,arts_&_culture,2560
www.overlap.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.overlap.co.uk,arts_&_culture,2560
www.oweiss.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.oweiss.com,arts_&_culture,2560
www.owenrye.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.owenrye.com,arts_&_culture,2560
www.owenwilliams.org.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.owenwilliams.org.uk,arts_&_culture,2560
www.ozdemiraltan.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.ozdemiraltan.com,arts_&_culture,2560
www.ozdoof.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.ozdoof.com,arts_&_culture,2560
www.p-a-p-a.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.p-a-p-a.com,arts_&_culture,2560
www.paaba.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paaba.net,arts_&_culture,2560
www.pablocontrisciani.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pablocontrisciani.com,arts_&_culture,2560
www.pacrafts.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pacrafts.com,arts_&_culture,2560
www.padraiggrant.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.padraiggrant.com,arts_&_culture,2560
www.paigekeiser.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paigekeiser.com,arts_&_culture,2560
www.paintedsun.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paintedsun.com,arts_&_culture,2560
www.painterskeys.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.painterskeys.com,arts_&_culture,2560
www.paintingbyinches.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paintingbyinches.com,arts_&_culture,2560
www.paintingport.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paintingport.com,arts_&_culture,2560
www.paintingsbyheather.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paintingsbyheather.com,arts_&_culture,2560
www.paintshop.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paintshop.com,arts_&_culture,2560
www.pallalink.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pallalink.net,arts_&_culture,2560
www.palmdesertart.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.palmdesertart.org,arts_&_culture,2560
www.palmstone.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.palmstone.com,arts_&_culture,2560
www.palominoart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.palominoart.com,arts_&_culture,2560
www.pamelahnelson.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pamelahnelson.com,arts_&_culture,2560
www.pangal.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pangal.com,arts_&_culture,2560
www.paolajunqueira.ch,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paolajunqueira.ch,arts_&_culture,2560
www.papercams.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.papercams.com,arts_&_culture,2560
www.paperdimensions.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paperdimensions.com,arts_&_culture,2560
www.paradiseartists.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paradiseartists.com,arts_&_culture,2560
www.parisalexander.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.parisalexander.org,arts_&_culture,2560
www.parrishfineart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.parrishfineart.com,arts_&_culture,2560
www.partnersgallery.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.partnersgallery.com,arts_&_culture,2560
www.pascal-lecocq.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pascal-lecocq.com,arts_&_culture,2560
www.pastel-portraits.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pastel-portraits.com,arts_&_culture,2560
www.pastelsocietyofamerica.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pastelsocietyofamerica.org,arts_&_culture,2560
www.patarnao.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.patarnao.com,arts_&_culture,2560
www.patlewis.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.patlewis.co.uk,arts_&_culture,2560
www.patriciabourque.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.patriciabourque.com,arts_&_culture,2560
www.patriciasweetowgallery.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.patriciasweetowgallery.com,arts_&_culture,2560
www.patrickdennis.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.patrickdennis.com,arts_&_culture,2560
www.patrickfillion.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.patrickfillion.com,arts_&_culture,2560
www.patrickleefineart.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.patrickleefineart.com,arts_&_culture,2560
www.patricklynch.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.patricklynch.net,arts_&_culture,2560
www.patricksaunders.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.patricksaunders.com,arts_&_culture,2560
www.patrou.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.patrou.com,arts_&_culture,2560
www.patryan.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.patryan.com,arts_&_culture,2560
www.pattitrostle.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pattitrostle.com,arts_&_culture,2560
www.paul-jackson.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paul-jackson.co.uk,arts_&_culture,2560
www.paulaoverbay.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulaoverbay.com,arts_&_culture,2560
www.paulbloch.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulbloch.com,arts_&_culture,2560
www.paulbrason.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulbrason.co.uk,arts_&_culture,2560
www.paulchester.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulchester.com,arts_&_culture,2560
www.pauldemaria.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pauldemaria.com,arts_&_culture,2560
www.paulfolwell.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulfolwell.com,arts_&_culture,2560
www.paulgillard.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulgillard.com,arts_&_culture,2560
www.paulgodard.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulgodard.com,arts_&_culture,2560
www.paulharder.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulharder.com,arts_&_culture,2560
www.paulinaquintana.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulinaquintana.com,arts_&_culture,2560
www.paulineburbidge-quilts.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulineburbidge-quilts.com,arts_&_culture,2560
www.paulinemarcelle.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulinemarcelle.com,arts_&_culture,2560
www.pauljackson.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pauljackson.com,arts_&_culture,2560
www.pauljohnballard.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pauljohnballard.com,arts_&_culture,2560
www.paulkeysar.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulkeysar.com,arts_&_culture,2560
www.paulkidby.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulkidby.com,arts_&_culture,2560
www.paulkozal.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulkozal.com,arts_&_culture,2560
www.paulmcneil.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulmcneil.com,arts_&_culture,2560
www.paulneevel.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulneevel.com,arts_&_culture,2560
www.paulroorda.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulroorda.com,arts_&_culture,2560
www.paulsisko.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulsisko.com,arts_&_culture,2560
www.paulsmithsculptures.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulsmithsculptures.co.uk,arts_&_culture,2560
www.paulsmulders.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulsmulders.com,arts_&_culture,2560
www.paulweiner.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulweiner.com,arts_&_culture,2560
www.paulwiley.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulwiley.com,arts_&_culture,2560
www.paulzaretsky.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.paulzaretsky.com,arts_&_culture,2560
www.pavilionpony.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pavilionpony.com,arts_&_culture,2560
www.pavoreal.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pavoreal.com,arts_&_culture,2560
www.pawtucketartscollaborative.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pawtucketartscollaborative.org,arts_&_culture,2560
www.pbarrettphoto.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pbarrettphoto.com,arts_&_culture,2560
www.pcbos.nl,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pcbos.nl,arts_&_culture,2560
www.pcfstudios.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pcfstudios.com,arts_&_culture,2560
www.pcquilt.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pcquilt.com,arts_&_culture,2560
www.pcraft.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pcraft.com,arts_&_culture,2560
www.pearlbates.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pearlbates.com,arts_&_culture,2560
www.peggerrity.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.peggerrity.com,arts_&_culture,2560
www.peggster.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.peggster.net,arts_&_culture,2560
www.pegrack.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pegrack.com,arts_&_culture,2560
www.pegtrezevant.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pegtrezevant.com,arts_&_culture,2560
www.pen-guy.blogspot.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pen-guy.blogspot.com,arts_&_culture,2560
www.pengal.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pengal.com,arts_&_culture,2560
www.pengpengwang.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pengpengwang.com,arts_&_culture,2560
www.penmen.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.penmen.com,arts_&_culture,2560
www.peoplepainters.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.peoplepainters.com,arts_&_culture,2560
www.pepkarsten.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pepkarsten.com,arts_&_culture,2560
www.petehubbard.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.petehubbard.com,arts_&_culture,2560
www.peter-coates.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.peter-coates.com,arts_&_culture,2560
www.peter-william-holden.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.peter-william-holden.com,arts_&_culture,2560
www.peterbucklandgallery.ca,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.peterbucklandgallery.ca,arts_&_culture,2560
www.petercallas.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.petercallas.com,arts_&_culture,2560
www.peterchinni.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.peterchinni.com,arts_&_culture,2560
www.peterdeseve.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.peterdeseve.com,arts_&_culture,2560
www.peterforster.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.peterforster.com,arts_&_culture,2560
www.petergreenwood.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.petergreenwood.com,arts_&_culture,2560
www.peterhayes-ceramics.uk.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.peterhayes-ceramics.uk.com,arts_&_culture,2560
www.peterhuntoon.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.peterhuntoon.com,arts_&_culture,2560
www.peterkuper.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.peterkuper.com,arts_&_culture,2560
www.peterparsons.com.au,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.peterparsons.com.au,arts_&_culture,2560
www.peterpaulrubens.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.peterpaulrubens.com,arts_&_culture,2560
www.peterscaturro.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.peterscaturro.com,arts_&_culture,2560
www.petershaughnessy.ca,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.petershaughnessy.ca,arts_&_culture,2560
www.petersvalley.org,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.petersvalley.org,arts_&_culture,2560
www.peterwalshprojects.us,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.peterwalshprojects.us,arts_&_culture,2560
www.petetillack.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.petetillack.com,arts_&_culture,2560
www.petewitneysigns.co.uk,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.petewitneysigns.co.uk,arts_&_culture,2560
www.petik.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.petik.com,arts_&_culture,2560
www.pfasolino.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pfasolino.com,arts_&_culture,2560
www.pfranzini.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.pfranzini.com,arts_&_culture,2560
www.philart.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.philart.net,arts_&_culture,2560
www.philhyman.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.philhyman.com,arts_&_culture,2560
www.philipmichelson.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.philipmichelson.com,arts_&_culture,2560
www.philippineartists.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.philippineartists.com,arts_&_culture,2560
www.philipscalia.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.philipscalia.com,arts_&_culture,2560
www.phillevans.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.phillevans.com,arts_&_culture,2560
www.phillevine.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.phillevine.com,arts_&_culture,2560
www.philmorse.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.philmorse.com,arts_&_culture,2560
www.philrogerspottery.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.philrogerspottery.com,arts_&_culture,2560
www.philschirmer.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.philschirmer.com,arts_&_culture,2560
www.philstarke.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.philstarke.com,arts_&_culture,2560
www.photo-vinc.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.photo-vinc.com,arts_&_culture,2560
www.photoart.ca,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.photoart.ca,arts_&_culture,2560
www.photographsdonotbend.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.photographsdonotbend.com,arts_&_culture,2560
www.photographyinmaine.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.photographyinmaine.com,arts_&_culture,2560
www.photographywest.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.photographywest.com,arts_&_culture,2560
www.photoholic.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.photoholic.com,arts_&_culture,2560
www.photohouston.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.photohouston.com,arts_&_culture,2560
www.photoimagery.net,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.photoimagery.net,arts_&_culture,2560
www.photokarine.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.photokarine.com,arts_&_culture,2560
www.photos.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.photos.com,arts_&_culture,2560
www.phylliskindgallery.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.phylliskindgallery.com,arts_&_culture,2560
www.phyllisrosser.com,C:\Users\gaura\OneDrive\Desktop\Project\data\Arts_&_Culture_Events\www.phyllisrosser.com,arts_&_culture,2560
